Instance,Terminal,Layer,X location,Y location,Voltage
PHY_EDGE_ROW_22_Left_47,VPWR,li1,6.2100,73.4400,1.799978
PHY_EDGE_ROW_21_Left_46,VPWR,li1,6.2100,68.0000,1.799981
PHY_EDGE_ROW_20_Left_45,VPWR,li1,6.2100,68.0000,1.799981
PHY_EDGE_ROW_19_Left_44,VPWR,li1,6.2100,62.5600,1.799946
PHY_EDGE_ROW_18_Left_43,VPWR,li1,6.2100,62.5600,1.799946
PHY_EDGE_ROW_17_Left_42,VPWR,li1,6.2100,57.1200,1.799991
PHY_EDGE_ROW_16_Left_41,VPWR,li1,6.2100,57.1200,1.799991
PHY_EDGE_ROW_15_Left_40,VPWR,li1,6.2100,51.6800,1.799985
PHY_EDGE_ROW_14_Left_39,VPWR,li1,6.2100,51.6800,1.799985
PHY_EDGE_ROW_13_Left_38,VPWR,li1,6.2100,46.2400,1.799967
PHY_EDGE_ROW_12_Left_37,VPWR,li1,6.2100,46.2400,1.799967
PHY_EDGE_ROW_11_Left_36,VPWR,li1,6.2100,40.8000,1.799987
PHY_EDGE_ROW_10_Left_35,VPWR,li1,6.2100,40.8000,1.799987
PHY_EDGE_ROW_9_Left_34,VPWR,li1,6.2100,35.3600,1.799981
PHY_EDGE_ROW_8_Left_33,VPWR,li1,6.2100,35.3600,1.799981
PHY_EDGE_ROW_7_Left_32,VPWR,li1,6.2100,29.9200,1.799951
PHY_EDGE_ROW_6_Left_31,VPWR,li1,6.2100,29.9200,1.799951
PHY_EDGE_ROW_5_Left_30,VPWR,li1,6.2100,24.4800,1.799987
PHY_EDGE_ROW_4_Left_29,VPWR,li1,6.2100,24.4800,1.799987
PHY_EDGE_ROW_3_Left_28,VPWR,li1,6.2100,19.0400,1.799975
PHY_EDGE_ROW_2_Left_27,VPWR,li1,6.2100,19.0400,1.799975
PHY_EDGE_ROW_1_Left_26,VPWR,li1,6.2100,13.6000,1.799989
PHY_EDGE_ROW_0_Left_25,VPWR,li1,6.2100,13.6000,1.799989
PHY_EDGE_ROW_24_Right_24,VPWR,li1,73.3700,78.8800,1.799991
PHY_EDGE_ROW_23_Right_23,VPWR,li1,73.3700,73.4400,1.799940
PHY_EDGE_ROW_22_Right_22,VPWR,li1,73.3700,73.4400,1.799940
PHY_EDGE_ROW_21_Right_21,VPWR,li1,73.3700,68.0000,1.799947
PHY_EDGE_ROW_20_Right_20,VPWR,li1,73.3700,68.0000,1.799947
PHY_EDGE_ROW_19_Right_19,VPWR,li1,73.3700,62.5600,1.799834
PHY_EDGE_ROW_18_Right_18,VPWR,li1,73.3700,62.5600,1.799834
PHY_EDGE_ROW_17_Right_17,VPWR,li1,73.3700,57.1200,1.799979
PHY_EDGE_ROW_16_Right_16,VPWR,li1,73.3700,57.1200,1.799979
PHY_EDGE_ROW_15_Right_15,VPWR,li1,73.3700,51.6800,1.799961
PHY_EDGE_ROW_14_Right_14,VPWR,li1,73.3700,51.6800,1.799961
PHY_EDGE_ROW_13_Right_13,VPWR,li1,73.3700,46.2400,1.799907
PHY_EDGE_ROW_12_Right_12,VPWR,li1,73.3700,46.2400,1.799907
PHY_EDGE_ROW_11_Right_11,VPWR,li1,73.3700,40.8000,1.799972
PHY_EDGE_ROW_10_Right_10,VPWR,li1,73.3700,40.8000,1.799972
PHY_EDGE_ROW_9_Right_9,VPWR,li1,73.3700,35.3600,1.799959
PHY_EDGE_ROW_8_Right_8,VPWR,li1,73.3700,35.3600,1.799959
PHY_EDGE_ROW_7_Right_7,VPWR,li1,73.3700,29.9200,1.799836
PHY_EDGE_ROW_6_Right_6,VPWR,li1,73.3700,29.9200,1.799836
PHY_EDGE_ROW_5_Right_5,VPWR,li1,73.3700,24.4800,1.799964
PHY_EDGE_ROW_4_Right_4,VPWR,li1,73.3700,24.4800,1.799964
PHY_EDGE_ROW_3_Right_3,VPWR,li1,73.3700,19.0400,1.799919
PHY_EDGE_ROW_2_Right_2,VPWR,li1,73.3700,19.0400,1.799919
PHY_EDGE_ROW_1_Right_1,VPWR,li1,73.3700,13.6000,1.799965
PHY_EDGE_ROW_0_Right_0,VPWR,li1,73.3700,13.6000,1.799965
_335_,VPWR,li1,38.6400,68.0000,1.799961
_334_,VPWR,li1,67.6200,68.0000,1.799947
_333_,VPWR,li1,67.6200,46.2400,1.799908
_332_,VPWR,li1,66.2400,35.3600,1.799959
_331_,VPWR,li1,66.2400,29.9200,1.799836
_330_,VPWR,li1,67.6200,40.8000,1.799972
_329_,VPWR,li1,11.5000,40.8000,1.799988
_328_,VPWR,li1,27.6000,13.6000,1.799983
_327_,VPWR,li1,13.8000,24.4800,1.799987
_326_,VPWR,li1,27.1400,68.0000,1.799974
_325_,VPWR,li1,48.7600,68.0000,1.799954
_324_,VPWR,li1,53.3600,51.6800,1.799965
_323_,VPWR,li1,61.6400,24.4800,1.799965
_322_,VPWR,li1,43.2400,24.4800,1.799972
_321_,VPWR,li1,27.1400,46.2400,1.799956
_320_,VPWR,li1,14.2600,35.3600,1.799982
_319_,VPWR,li1,13.8000,24.4800,1.799987
_318_,VPWR,li1,19.7800,68.0000,1.799981
_317_,VPWR,li1,51.5200,73.4400,1.799946
_316_,VPWR,li1,61.6400,51.6800,1.799961
_315_,VPWR,li1,64.4000,19.0400,1.799919
_314_,VPWR,li1,46.0000,19.0400,1.799934
_313_,VPWR,li1,20.2400,51.6800,1.799987
_312_,VPWR,li1,13.3400,46.2400,1.799967
_311_,VPWR,li1,22.5400,19.0400,1.799971
_310_,VPWR,li1,14.7200,73.4400,1.799978
_309_,VPWR,li1,58.8800,73.4400,1.799942
_308_,VPWR,li1,63.4800,62.5600,1.799836
_307_,VPWR,li1,63.0200,19.0400,1.799919
_306_,VPWR,li1,48.3000,19.0400,1.799930
_305_,VPWR,li1,14.7200,62.5600,1.799946
_304_,VPWR,li1,12.8800,51.6800,1.799985
_303_,VPWR,li1,27.6000,19.0400,1.799962
_302_,VPWR,li1,22.5400,73.4400,1.799980
_301_,VPWR,li1,66.2400,73.4400,1.799940
_300_,VPWR,li1,67.6200,57.1200,1.799979
_299_,VPWR,li1,67.6200,13.6000,1.799965
_298_,VPWR,li1,55.6600,19.0400,1.799923
_297_,VPWR,li1,30.8200,68.0000,1.799968
_296_,VPWR,li1,11.5000,57.1200,1.799991
_295_,VPWR,li1,35.4200,13.6000,1.799975
_294_,VPWR,li1,36.3400,73.4400,1.799962
_293_,VPWR,li1,40.4800,73.4400,1.799956
_292_,VPWR,li1,67.6200,62.5600,1.799834
_291_,VPWR,li1,66.2400,46.2400,1.799908
_290_,VPWR,li1,67.6200,29.9200,1.799836
_289_,VPWR,li1,53.3600,35.3600,1.799964
_288_,VPWR,li1,37.7200,19.0400,1.799944
_287_,VPWR,li1,11.5000,35.3600,1.799981
_286_,VPWR,li1,30.3600,19.0400,1.799955
_285_,VPWR,li1,61.1800,68.0000,1.799949
_284_,VPWR,li1,62.3300,40.8000,1.799974
_283_,VPWR,li1,65.0900,35.3600,1.799960
_282_,VPWR,li1,56.3500,29.9200,1.799843
_281_,VPWR,li1,39.3300,40.8000,1.799983
_280_,VPWR,li1,18.6300,35.3600,1.799984
_279_,VPWR,li1,22.3100,19.0400,1.799971
_278_,VPWR,li1,8.7400,24.4800,1.799987
_277_,VPWR,li1,13.1100,29.9200,1.799952
_276_,VPWR,li1,26.2200,73.4400,1.799974
_275_,VPWR,li1,28.7500,73.4400,1.799970
_274_,VPWR,li1,46.4600,68.0000,1.799955
_273_,VPWR,li1,49.9100,68.0000,1.799954
_272_,VPWR,li1,51.9800,46.2400,1.799917
_271_,VPWR,li1,59.5700,46.2400,1.799912
_270_,VPWR,li1,60.2600,24.4800,1.799965
_269_,VPWR,li1,67.3900,24.4800,1.799964
_268_,VPWR,li1,41.4000,24.4800,1.799973
_267_,VPWR,li1,48.9900,24.4800,1.799970
_266_,VPWR,li1,22.0800,46.2400,1.799970
_265_,VPWR,li1,26.4500,40.8000,1.799988
_264_,VPWR,li1,9.2000,35.3600,1.799981
_263_,VPWR,li1,16.3300,40.8000,1.799989
_262_,VPWR,li1,8.7400,24.4800,1.799987
_261_,VPWR,li1,12.6500,19.0400,1.799975
_260_,VPWR,li1,15.1800,73.4400,1.799978
_259_,VPWR,li1,22.7700,73.4400,1.799980
_258_,VPWR,li1,46.4600,73.4400,1.799950
_257_,VPWR,li1,52.6700,73.4400,1.799946
_256_,VPWR,li1,60.2600,57.1200,1.799981
_255_,VPWR,li1,67.3900,51.6800,1.799961
_254_,VPWR,li1,68.5400,19.0400,1.799919
_253_,VPWR,li1,66.9300,24.4800,1.799964
_252_,VPWR,li1,42.7800,19.0400,1.799937
_251_,VPWR,li1,47.6100,13.6000,1.799970
_250_,VPWR,li1,17.0200,51.6800,1.799986
_249_,VPWR,li1,20.9300,51.6800,1.799987
_248_,VPWR,li1,8.2800,46.2400,1.799967
_247_,VPWR,li1,12.1900,40.8000,1.799988
_246_,VPWR,li1,17.0200,19.0400,1.799975
_245_,VPWR,li1,21.8500,13.6000,1.799989
_244_,VPWR,li1,14.7200,68.0000,1.799981
_243_,VPWR,li1,18.6300,73.4400,1.799979
_242_,VPWR,li1,52.9000,78.8800,1.799991
_241_,VPWR,li1,59.5700,68.0000,1.799950
_240_,VPWR,li1,61.6400,62.5600,1.799838
_239_,VPWR,li1,66.0100,57.1200,1.799979
_238_,VPWR,li1,58.8800,19.0400,1.799922
_237_,VPWR,li1,59.5700,13.6000,1.799967
_236_,VPWR,li1,44.1600,13.6000,1.799972
_235_,VPWR,li1,51.7500,13.6000,1.799969
_234_,VPWR,li1,9.6600,62.5600,1.799946
_233_,VPWR,li1,13.1100,57.1200,1.799991
_232_,VPWR,li1,11.5000,46.2400,1.799967
_231_,VPWR,li1,11.7300,51.6800,1.799985
_230_,VPWR,li1,28.9800,24.4800,1.799982
_229_,VPWR,li1,28.7500,13.6000,1.799981
_228_,VPWR,li1,24.3800,68.0000,1.799977
_227_,VPWR,li1,60.7200,73.4400,1.799942
_226_,VPWR,li1,62.5600,57.1200,1.799980
_225_,VPWR,li1,68.0800,13.6000,1.799965
_224_,VPWR,li1,51.0600,24.4800,1.799968
_223_,VPWR,li1,27.1400,62.5600,1.799928
_222_,VPWR,li1,16.5600,57.1200,1.799992
_221_,VPWR,li1,36.8000,19.0400,1.799944
_220_,VPWR,li1,34.7300,73.4400,1.799962
_219_,VPWR,li1,35.8800,68.0000,1.799963
_218_,VPWR,li1,37.9500,68.0000,1.799961
_217_,VPWR,li1,33.3500,68.0000,1.799966
_216_,VPWR,li1,41.8600,68.0000,1.799958
_215_,VPWR,li1,43.4700,68.0000,1.799958
_214_,VPWR,li1,40.0200,68.0000,1.799960
_213_,VPWR,li1,54.9700,68.0000,1.799951
_212_,VPWR,li1,54.5100,68.0000,1.799951
_211_,VPWR,li1,52.6700,62.5600,1.799843
_210_,VPWR,li1,30.1300,62.5600,1.799908
_209_,VPWR,li1,25.9900,62.5600,1.799928
_208_,VPWR,li1,26.4500,68.0000,1.799974
_207_,VPWR,li1,58.8800,62.5600,1.799840
_206_,VPWR,li1,58.6500,62.5600,1.799840
_205_,VPWR,li1,56.1200,62.5600,1.799841
_204_,VPWR,li1,59.3400,51.6800,1.799962
_203_,VPWR,li1,63.2500,51.6800,1.799961
_202_,VPWR,li1,66.4700,51.6800,1.799961
_201_,VPWR,li1,57.2700,68.0000,1.799951
_200_,VPWR,li1,58.6500,68.0000,1.799950
_199_,VPWR,li1,55.8900,73.4400,1.799944
_198_,VPWR,li1,62.3300,68.0000,1.799949
_197_,VPWR,li1,60.2600,46.2400,1.799912
_196_,VPWR,li1,62.5600,46.2400,1.799910
_195_,VPWR,li1,57.7300,46.2400,1.799914
_194_,VPWR,li1,59.1100,29.9200,1.799840
_193_,VPWR,li1,62.3300,29.9200,1.799838
_192_,VPWR,li1,58.8800,35.3600,1.799962
_191_,VPWR,li1,68.7700,51.6800,1.799961
_190_,VPWR,li1,62.7900,57.1200,1.799980
_189_,VPWR,li1,70.1500,51.6800,1.799961
_188_,VPWR,li1,61.1800,35.3600,1.799960
_187_,VPWR,li1,63.4800,35.3600,1.799960
_186_,VPWR,li1,58.6500,35.3600,1.799962
_185_,VPWR,li1,51.7500,35.3600,1.799964
_184_,VPWR,li1,49.4500,29.9200,1.799851
_183_,VPWR,li1,54.5100,35.3600,1.799963
_182_,VPWR,li1,58.1900,29.9200,1.799841
_181_,VPWR,li1,58.1900,24.4800,1.799966
_180_,VPWR,li1,63.2500,24.4800,1.799965
_179_,VPWR,li1,71.0700,24.4800,1.799964
_178_,VPWR,li1,47.8400,35.3600,1.799966
_177_,VPWR,li1,48.7600,35.3600,1.799966
_176_,VPWR,li1,46.2300,35.3600,1.799968
_175_,VPWR,li1,34.0400,35.3600,1.799976
_174_,VPWR,li1,36.1100,40.8000,1.799985
_173_,VPWR,li1,33.3500,40.8000,1.799986
_172_,VPWR,li1,31.9700,40.8000,1.799986
_171_,VPWR,li1,53.1300,29.9200,1.799845
_170_,VPWR,li1,48.5300,24.4800,1.799970
_169_,VPWR,li1,53.1300,24.4800,1.799968
_168_,VPWR,li1,29.6700,35.3600,1.799980
_167_,VPWR,li1,30.8200,35.3600,1.799980
_166_,VPWR,li1,23.0000,35.3600,1.799986
_165_,VPWR,li1,16.7900,40.8000,1.799989
_164_,VPWR,li1,24.1500,35.3600,1.799984
_163_,VPWR,li1,31.5100,46.2400,1.799945
_162_,VPWR,li1,25.5300,51.6800,1.799984
_161_,VPWR,li1,27.3700,51.6800,1.799982
_160_,VPWR,li1,20.7000,29.9200,1.799953
_159_,VPWR,li1,21.6200,35.3600,1.799986
_158_,VPWR,li1,26.2200,24.4800,1.799984
_157_,VPWR,li1,20.7000,24.4800,1.799989
_156_,VPWR,li1,26.2200,24.4800,1.799984
_155_,VPWR,li1,23.2300,24.4800,1.799987
_154_,VPWR,li1,22.7700,40.8000,1.799991
_153_,VPWR,li1,15.8700,46.2400,1.799968
_152_,VPWR,li1,17.7100,46.2400,1.799968
_151_,VPWR,li1,26.4500,29.9200,1.799926
_150_,VPWR,li1,20.2400,24.4800,1.799989
_149_,VPWR,li1,23.9200,29.9200,1.799938
_148_,VPWR,li1,31.5100,24.4800,1.799980
_147_,VPWR,li1,33.3500,24.4800,1.799979
_146_,VPWR,li1,21.8500,29.9200,1.799953
_145_,VPWR,li1,20.0100,35.3600,1.799984
_144_,VPWR,li1,51.7500,29.9200,1.799845
_143_,VPWR,li1,56.3500,46.2400,1.799914
